文件名,预测,P(good),路径
row067_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row067_img1.webp
row052_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row052_img1.webp
row360_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row360_img2.webp
row141_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row141_img2.webp
row226_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row226_img1.webp
row253_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row253_img2.webp
row312_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row312_img2.webp
row158_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row158_img1.webp
row141_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row141_img1.webp
row242_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row242_img1.webp
row112_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row112_img1.webp
row087_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row087_img2.webp
row027_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row027_img1.webp
row476_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row476_img2.webp
row346_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row346_img1.webp
row445_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row445_img2.webp
row223_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row223_img2.webp
row167_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row167_img1.webp
row239_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row239_img2.webp
row096_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row096_img1.webp
row159_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row159_img1.webp
row132_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row132_img1.webp
row075_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row075_img1.webp
row458_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row458_img1.webp
row374_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row374_img1.webp
row017_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row017_img1.webp
row161_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row161_img1.webp
row156_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row156_img1.webp
row403_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row403_img2.webp
row258_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row258_img1.webp
row124_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row124_img1.webp
row191_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row191_img1.webp
row004_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row004_img1.webp
row304_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row304_img1.webp
row361_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row361_img2.webp
row371_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row371_img2.webp
row338_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row338_img2.webp
row289_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row289_img2.webp
row244_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row244_img1.webp
row369_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row369_img2.webp
row427_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row427_img1.webp
row138_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row138_img1.webp
row465_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row465_img1.webp
row275_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row275_img1.webp
row027_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row027_img2.webp
row244_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row244_img2.webp
row151_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row151_img1.webp
row305_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row305_img1.webp
row340_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row340_img2.webp
row199_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row199_img1.webp
row318_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row318_img2.webp
row359_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row359_img1.webp
row052_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row052_img2.webp
row207_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row207_img1.webp
row170_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row170_img1.webp
row262_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row262_img1.webp
row230_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row230_img1.webp
row489_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row489_img1.webp
row269_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row269_img1.webp
row430_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row430_img2.webp
row036_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row036_img1.webp
row269_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row269_img2.webp
row291_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row291_img2.webp
row304_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row304_img2.webp
row207_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row207_img2.webp
row412_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row412_img2.webp
row236_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row236_img1.webp
row180_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row180_img1.webp
row369_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row369_img1.webp
row219_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row219_img2.webp
row230_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row230_img2.webp
row414_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row414_img1.webp
row131_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row131_img1.webp
row413_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row413_img1.webp
row246_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row246_img1.webp
row094_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row094_img2.webp
row074_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row074_img1.webp
row005_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row005_img2.webp
row155_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row155_img2.webp
row013_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row013_img2.webp
row335_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row335_img2.webp
row242_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row242_img2.webp
row348_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row348_img1.webp
row395_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row395_img2.webp
row092_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row092_img1.webp
row312_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row312_img1.webp
row074_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row074_img2.webp
row092_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row092_img2.webp
row346_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row346_img2.webp
row017_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row017_img2.webp
row043_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row043_img1.webp
row371_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row371_img1.webp
row006_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row006_img1.webp
row330_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row330_img1.webp
row257_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row257_img2.webp
row018_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row018_img1.webp
row370_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row370_img1.webp
row055_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row055_img2.webp
row440_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row440_img1.webp
row023_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row023_img1.webp
row336_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row336_img1.webp
row349_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row349_img1.webp
row227_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row227_img1.webp
row482_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row482_img1.webp
row151_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row151_img2.webp
row395_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row395_img1.webp
row162_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row162_img1.webp
row432_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row432_img2.webp
row408_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row408_img1.webp
row411_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row411_img2.webp
row223_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row223_img1.webp
row004_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row004_img2.webp
row307_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row307_img1.webp
row412_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row412_img1.webp
row097_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row097_img1.webp
row016_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row016_img1.webp
row295_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row295_img2.webp
row320_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row320_img1.webp
row025_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row025_img1.webp
row169_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row169_img2.webp
row249_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row249_img1.webp
row274_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row274_img1.webp
row157_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row157_img1.webp
row467_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row467_img1.webp
row210_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row210_img1.webp
row154_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row154_img1.webp
row087_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row087_img1.webp
row417_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row417_img2.webp
row079_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row079_img2.webp
row377_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row377_img2.webp
row178_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row178_img1.webp
row219_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row219_img1.webp
row351_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row351_img1.webp
row113_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row113_img1.webp
row303_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row303_img1.webp
row379_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row379_img1.webp
row191_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row191_img2.webp
row088_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row088_img1.webp
row036_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row036_img2.webp
row058_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row058_img2.webp
row012_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row012_img2.webp
row002_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row002_img2.webp
row169_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row169_img1.webp
row397_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row397_img1.webp
row173_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row173_img1.webp
row351_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row351_img2.webp
row428_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row428_img1.webp
row181_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row181_img1.webp
row416_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row416_img1.webp
row159_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row159_img2.webp
row035_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row035_img2.webp
row013_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row013_img1.webp
row451_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row451_img2.webp
row225_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row225_img1.webp
row432_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row432_img1.webp
row168_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row168_img1.webp
row248_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row248_img1.webp
row382_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row382_img1.webp
row035_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row035_img1.webp
row038_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row038_img1.webp
row411_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row411_img1.webp
row002_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row002_img1.webp
row308_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row308_img2.webp
row468_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row468_img2.webp
row343_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row343_img2.webp
row054_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row054_img1.webp
row451_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row451_img1.webp
row272_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row272_img2.webp
row262_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row262_img2.webp
row343_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row343_img1.webp
row308_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row308_img1.webp
row124_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row124_img2.webp
row248_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row248_img2.webp
row105_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row105_img1.webp
row058_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row058_img1.webp
row392_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row392_img1.webp
row103_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row103_img2.webp
row032_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row032_img1.webp
row225_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row225_img2.webp
row012_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row012_img1.webp
row446_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row446_img1.webp
